1419533660,220111 1333,220530 0554,470.00,470.00,RTX 2060 OC EDITION GRAPHICS CARD,"Hardly used due to allways at work,looking to trade for a 980ti cash my way.let me know what you have.i will add photo when home."
1423063317,220108 1333,220707 1518,580.00,580.00,Rtx 2060,Zotac rtx 2060 fully working comes with box selling cause the card is to powerful and don't have the time for gaming
1423031523,220107 1333,220130 1454,460.00,460.00,OEM NVIDIA GeForce RTX 2060 Super 8GB GDDR6,OEM Nvidia GeForce RTX 2060 Super 8GB GDDR6. Perfect Condition. Bank transfer or Cash upon collection. Has only been used for 2 hours for testing purposes. GPU-Z. OEM model from pre-build. Selling due to upgrade. Therefore condition is close
1423001892,220107 1333,220502 1349,400.00,340.00,EVGA RTX 2060 XC Ultra Gaming 6GB graphics card,"Great working condition. Clean and looked after. Has original box, only used for gaming. Looking to sell locally rather than post."
1424808084,220130 1356,220228 0851,350.00,350.00,Rtx 2060 non lhr,Non lhr £350 or nearest offer will deliver if local Weston super mare or Bristol and near by towns.
1424772155,220129 2151,220226 2355,400.00,400.00,GeForce RTX 2060 Super EX1-Click OC 8GB,"NVIDIA CUDA Cores: 2176 Turbo Frequency with 1-Click OC: 1665 MHz 8GB GDDR6 14000 MHz memory (effective) Memory, throughput: 448GB/s Number of simultaneous displays: 4 pcs Video Connectors: DP 1.4, HDMI 2.0b, DVI-D Size (H x L x W) 285*127*"
1424717778,220129 1454,220129 1454,425.00,425.00,EVGA GeForce RTX 2060 6GB XC ULTRA GAMING 06G-P4-2167-KR GPU *Brand New Warranty Replacement*,I have here a EVGA GeForce RTX 2060 6GB XC ULTRA GAMING GPU with Part Number: 06G-P4-2167-KR. This is a brand new warranty replacement direct from EVGA in Germany which is still sealed in its anti-static bag. Please see the stock photos for what the
1424678721,220129 1454,220202 0924,400.00,400.00,GeForce RTX 2060 SUPER,"GeForce RTX 2060 SUPER 8192MB GDDR6 PCI-Express Graphics Card Boxed in excellent condition, hardly used."
1424877951,220131 1307,220202 0924,400.00,400.00,EVGA GeForce RTX 2060 6GB XC ULTRA GAMING 06G-P4-2167-KR GPU *Brand New Warranty Replacement*,I have here a EVGA GeForce RTX 2060 6GB XC ULTRA GAMING GPU with Part Number: 06G-P4-2167-KR. This is a brand new warranty replacement direct from EVGA in Germany which is still sealed in its anti-static bag. Please see the stock photos for what the
1424849422,220130 2312,220228 0851,589.99,589.99,GIGABYTE GeForce RTX 2060 Super Gaming OC 3X 8G - (USED LOOKED AFTER),"GIGABYTE GeForce RTX 2060 Super Gaming OC 3X 8G - (USED, VERY LOOKED AFTER). Had this card since new, only used for gaming, very well looked after, performs as new and has never ever let me down. I love this card it was for my first ever PC build,"
1424846849,220130 2200,220208 1440,420.00,390.00,INNO3D GeForce RTX 2060 - 6GB Graphics Card - Non LHR,INNO3D GeForce RTX 2060 - 6GB Graphics Card - Non LHR Selling a RTX 2060 in fantastic/working condition. Includes: * Original box * Guide/Manual If you have any questions please don't hesitate to reach out.
1424882226,220105 1405,220105 1405,400.00,400.00,Gigabyte RTX 2060 OC,"Only being used for graphic design so no heavy usage at all, 6 months old. Any questions don't hesitate to message me £400 ono No postage Uk only Delivery only"
1424981033,220201 2026,220203 1827,400.00,400.00,EVGA RTX 2060 SC Graphics Card,EVGA RTX 2060 SC 6gb. card is in good condition only used for Photoshop and 3d graphics work. It's an SC card which is quite a bit shorter than other cards so it would be perfect for a small form case. Here are the specs : Boost Cloc
1424959047,220201 1524,220206 1834,450.00,399.00,RTX 2060 Super 8gb,"MSI RTX 2060 Super Ventus OC 8 gb,fully working, excellent condition,can be tested.Cash on collection only."
1424958586,220201 1426,220205 1333,350.00,320.00,RTX 2060 Asus Dual OC6 gb,"Asus Dual OC RTX 2060 6 gb graphics card, boxed,fully working excellent condition,9 months old,Asus warranty until April 2024 can be tested,cash on collection only"
1424902705,220201 0924,220204 2348,420.00,400.00,"RTX 2060 6gb KFA2 1-click OC - new, sealed (nvidia) graphics card","New, sealed. Cash on collection only, I won't post this graphics card. Requires a single 8-pin PCIe power connector, minimum recommended power supply is 500w (for the whole PC). I believe the fans have white LEDs, so this is probably not ideal f"
1425089746,220203 1324,220304 1821,650.00,650.00,"Zotac Gaming Geforce RTX 2060 6GB GDDR6 192-bit, Graphics Card","Selling due to upgrade. This graphics card is a brand new replacement I was sent from Zotac, to replace the one I submitted for RMA (warranty repair/replacement). I decided to upgrade instead, so I'm looking to sell this one, which has never been u"
1425077203,220203 1129,220207 2303,400.00,400.00,EVGA GeForce RTX 2060 6GB XC ULTRA GAMING 06G-P4-2167-KR GPU *Brand New Warranty Replacement*,I have here a EVGA GeForce RTX 2060 6GB XC ULTRA GAMING GPU with Part Number: 06G-P4-2167-KR. This is a brand new warranty replacement direct from EVGA in Germany which is still sealed in its anti-static bag. Please see the stock photos for what the
1425061611,220202 2329,220215 2318,400.00,400.00,GeForce RTX 2060 SUPER 8GB,"GeForce RTX 2060 SUPER 8192MB GDDR6 PCI-Express Graphics Card Boxed in excellent condition, hardly used. Collection only"
1425033472,220202 1827,220303 2345,420.00,420.00,MSI Armor RTX 2060 super,"I'm selling my video card. Card is under warranty. It's in my home pc. New condition-never once removed. Box, all seals, plugs."
1425021430,220202 1827,220210 1844,320.00,320.00,Rtx 2060 Graphics Card,"RTX 2060, 6GB Graphics card, mint condition Hardly used, Bury S t Edmunds"
1425147989,220204 1050,220409 1244,420.00,345.00,GIGABYTE GEFORCE RTX 2060,"NVIDIA GEFORCE RTX 2060, lightly USED Used for gaming Been fully tested, can be tested if needed. Cash or Bank transfer. Pick up in N13 area."
1425141887,220204 0952,220206 1834,360.00,360.00,EVGA RTX 2060 SC Graphics Card,EVGA RTX 2060 SC 6gb. card is in good condition only used for Photoshop and 3d graphics work. It's an SC card which is quite a bit shorter than other cards so it would be perfect for a small form case. Here are the specs : Boost Cloc
1422276267,220203 2348,220707 1518,12345.00,12345.00,EVGA RTX 2060 SC DUAL FAN 06G-P4-2067-KR,Also on ebay.willing to trade. Never been highly worked.works as should.no box.
1425271039,220205 1931,220523 1138,400.00,300.00,Gainward RTX 2060 6gb in Great Condition!,Gainward RTX 2060 in Great Condition! This GPU has only been used lightly for gaming for 1 year. This GPU has not been used for cryptomining and it has not been overclocked. I am selling due to the fact that I am upgrading.
1425255097,220205 1834,220306 1818,1000.00,900.00,X2 GeForce RTX 2060 Super Graphics Cards,"1. GeForce RTX ASUS Rog Strix 8GB 1. GeForce RTX Nvidia 8GB Cards in perfect condition, full working order. Pickup Hamilton ML area £1000 bank transfer.. no offers"
1425416066,220207 2010,220613 0648,300.00,200.00,RTX 2060 OC,RTX 2060 OC like new for sale or trade + cash for another RTX card Open to offers Cash on collection or local delivery for a fee only
1425415750,220207 1858,220210 1844,360.00,360.00,EVGA RTX 2060 SC graphics card,Evgfa rtx 2060 sc graphics card Card is less than 6 months old and only used for Photoshop and 3d graphics work . Selling due to an upgrade. Nice compact card would work well on a small form case. Here are the specs: Specifications
1425406859,220207 1703,220207 1703,300.00,300.00,GIGABYTE GAMING OC GTX 1070 8GB GRAPHICS CARD - NOT RTX 1660 1050 1060 1080 2060 2070 3060 3050 TI,"Solid card in great condition, runs everything at high frame rates. Card has been great for me but i managed to get a hold of a 3070 ti so it's time to move it on. Only 7% less frames than an rtx 2060 and 26% better than a n RTX 1660."
1425381256,220207 1200,220207 1200,330.00,330.00,RTX 2060 Asus Dual OC6 gb,"Asus Dual OC RTX 2060 6 gb graphics card, boxed,fully working excellent condition,9 months old,Asus warranty until April 2024 can be tested,cash on collection only,no offers"
1425376137,220207 1103,220308 1422,360.00,360.00,Rtx 2060 super 8gb,Rtx 2060 super 8gb. The card is in excellent condition! Furmark passes with a bang and feels great in games. Full set. I upgraded my computer so I'm selling it.
1425452432,220208 1147,220208 1147,280.00,280.00,GIGABYTE GAMING OC GTX 1070 8GB GRAPHICS CARD - NOT RTX 1660 1050 1060 1080 2060 2070 3060 3050 TI,"Solid card in great condition, runs everything at high frame rates. Card has been great for me but i managed to get a hold of a 3070 ti so it's time to move it on. Willing to post, bank transfer only."
1425465423,211223 1440,220216 2343,395.00,395.00,EVGA GeForce RTX 2060 6GB XC ULTRA GAMING 06G-P4-2167-KR GPU *Brand New Warranty Replacement*,I have here a EVGA GeForce RTX 2060 6GB XC ULTRA GAMING GPU with Part Number: 06G-P4-2167-KR. This is a brand new warranty replacement direct from EVGA in Germany which is still sealed in its anti-static bag. Please see the stock photos for what the
1425490219,220208 1923,220225 1144,350.00,300.00,MSI GeForce RTX 2060 Gaming Z 6GB,- Immaculate condition - Comes with original box and packaging - Selling due to an upgrade - Graphics card performed brilliantly since purchase
1425478445,220208 1728,220208 1728,280.00,280.00,GIGABYTE G1 GAMING OC GTX 1070 8GB GRAPHICS CARD - NOT RTX 1660 1050 1060 1080 2060 2070 3060 TI,"Great card in great condition, runs everything at high frame rates. Card has been great for me but i managed to get a hold of a 3070 ti so it's time to move it on."
1425530651,220126 1226,220310 1445,435.00,435.00,MSI Gaming NVIDIA GeForce RTX 2060 Super Boxed WARRANTY,🛒 Buy online - visit our website 🔎 Find us on FB - Distex 📩 Please call or message our FB page 💳 We accept card and cash payments ⭐️ All goods come with at least 6 months warranty ❌ No offers ↔️ Part exchange/trade in accepted
1425609421,220210 1439,220210 1439,280.00,280.00,GIGABYTE G1 GAMING OC GTX 1070 8GB GRAPHICS CARD - NOT RTX 1660 1050 1060 1080 2060 2070 3060 TI,"Great card in great condition, runs everything at high frame rates. Card has been great for me but i managed to get a hold of a 3070 ti so it's time to move it on. Best price on Ebay is £350 so it's a bargain at this price."
1425577402,220210 0351,220323 1044,300.00,240.00,GIGABYTE GeForce RTX 2060 Super,GIGABYTE GeForce RTX 2060 Super Windforce OC 8G Graphics Card. Never mined on. never overclocked.
1425564719,220209 1941,220215 2318,400.00,400.00,KFA2 GeForce® RTX 2060 Super 8GB GDDR6 256-bit,"GeForce RTX 2060 SUPER 8192MB GDDR6 PCI-Express Graphics Card Boxed in excellent condition, hardly used. Collection only No offers, it is £400, not £300, £250 and no I don't want to trade."
1425544630,220209 1844,220212 0838,350.00,350.00,Asus Rtx 2060 6gb,In fine working order only selling due to upgrading. Any questions please message. will consider reasonable offers
1425719291,220212 0042,220311 0752,460.00,460.00,NVIDIA GeForce RTX 2060 Founders Edition,"NVIDIA GeForce RTX 2060 Founders Edition GDDR6 Graphics Card - 6GB. -used for a few months for light gaming such as SIMS, csgo and valorant -Handles all games extremely well at HIGH settings -Has never been overclocked"
1425718873,220211 2330,220211 2330,280.00,280.00,GIGABYTE G1 GAMING OC GTX 1070 8GB GRAPHICS CARD - NOT RTX 1660 1050 1060 1080 2060 2070 3060 TI,"Great card in great condition, runs everything at high frame rates. Card has been great for me but i managed to get a hold of a 3070 ti so it's time to move it on. Best price on Ebay is £350."
1425718317,220211 2330,220223 1613,550.00,550.00,RTX 2060 Super Graphics Card,"Gigabyte GeForce RTX 2060 Super, O/C. Bought roughly 12 months ago, then bought a PS5 and haven’t used the PC for gaming since, hence sale of graphics card. This has rarely been used, so it is like brand new. Offers around £550. Cash on collecti"
1425712206,220211 2038,220216 2343,350.00,320.00,EVGA RTX 2060 SC Graphics card,EVGA rtx 2060 sc graphics card Card is less than 6 months old and only used for Photoshop and 3d graphics work . Selling due to an upgrade. Nice compact card would work well on a small form case. Here are the specs: Specifications
1425848756,220213 1634,220311 0752,399.00,399.00,GeForce RTX 2060 GAMING Z 6G,GeForce RTX 2060 GAMING Z 6G in a very good condition. Used for casual gaming. Comes with original packaging as shown. The item works perfectly however on a few heavy AAA games I have noticed some coil whine. This was never an issue for me since o
1425798822,220213 0322,220328 1107,425.00,375.00,Rtx 2060 super,"Nvidia gigabyte 2060 super 8gb 1yo, form a prebuild so no box with sale"
1425777805,220212 1927,220216 2343,360.00,360.00,RTX 2060 6GB Graphics Card,"Zotac Gaming RTX 2060 6GB Graphics Card. Immaculate condition, barely used. No dust/ dirt/ damage. Amazing power and ray tracing. Fantastic GPU for the money. Will sell as part of the PC (£750 - see seperate advert) or seperately for the advertise"
1425919705,220214 1705,220315 0653,440.00,440.00,EVGA NVIDIA RTX 2060 KO Ultra GDDR6 6GB graphics card GPU,"Like new, bought a year ago and used for light gaming/video work - only selling due to an upgrade to the 3060 Sells for ~£500 on eBay so great deal Scores 6029 on the 4k superposition benchmark Collection from Winton Any questions please"
1425880808,220214 0855,220315 0653,340.00,340.00,RTX 2060 6GB GIGABYTE,"Only had this card 9 months , upgrading to a higher card. Runs all games I've thrown at it at 1080p on high to Ultra . Stays cool with its dual fan and runs smooth with it being the over clocked version."
1425953726,220215 1020,220219 1921,300.00,300.00,EVGA Geforce RTX 2060 KO Ultra 6GB DDR6 (Secret Auction - must end 23/02),Hi OK here is the deal. Although this says £300 this is a silent auction for this card. That is you bid for this card and the highest bidder who can deliver the money to me by COB Wednesday 23 February gets the card. My reason is for doing it this
1426039104,220216 1143,220303 0233,400.00,350.00,GeForce® RTX 2060 Super 8GB GDDR6 256-bit,"Boxed and in excellent condition. Used very briefly, never overclocked. Specs: 8gig GDDR6 ram 1665 Mhz"
1426283605,220219 1725,220316 0719,400.00,400.00,RTX 2060 OC KFA2 (6gb),MINIMUM SYSTEM REQUIREMENTS PCI Express-compliant motherboard with one dual-width ×16 graphics slot 500 W or greater system power supply 1.5 GB available hard-disk space 8 GB system memory (16GB recommended) Microsoft Windows®️ 10 64-bit (April 2018
1426279773,220219 1628,220219 1628,350.00,350.00,Nvidia Zotac RTX 2060,"6gb RTX 2060 here, i bought this brand new last june, only selling as i’ve upgraded to a 3060ti, this works perfectly and was running absolutely fine until removed £350 or nearest offer"
1426268859,220219 1418,220219 1418,310.00,310.00,Msi RTX 2060 6gb ddr6,Selling my old gpu as I have upgraded tested fully working served me well never overclocked better than a 1080ti 11gb card
1426267573,220219 1418,220228 0851,425.00,425.00,MSI RTX 2060 Super Gaming Graphics Card GPU,Perfect condition and full working order. Comes in manufacturers box. Running latest games at 1080p and 1440p with no issues at max settings.
1426239196,220219 0916,220303 0233,350.00,350.00,GeForce® RTX 2060 Super 8GB,GeForce® RTX 2060 Super 8GB GDDR6 256-bit Boxed and in excellent condition. Used very briefly. Specs: 8gig GDDR6 ram 1665 Mhz
1426211795,220218 1921,220316 0719,350.00,350.00,Rtx 2060 6gb,2060 in excellent condition. Single fan for smaller cases 350 Collection only Cash only
1426207828,220218 1921,220218 1921,320.00,320.00,RTX 2060 OC GIGABYTE WINDFORCE 6GB Graphics Card,"RTX 2060 OC GIGABYTE WINDFORCE 6GB Graphics Card Worth £470 new, just want it gone as I’ve upgraded. Bought a couple of months ago, runs all high end games perfectly with crisp 1440p gameplay. Open to offers, Selling due to upgrade, please mes"
1426188575,220218 1921,220218 1921,395.00,395.00,EVGA GeForce RTX 2060 6GB XC ULTRA GAMING 06G-P4-2167-KR GPU *Brand New Warranty Replacement*,I have here a EVGA GeForce RTX 2060 6GB XC ULTRA GAMING GPU with Part Number: 06G-P4-2167-KR. This is a brand new warranty replacement direct from EVGA in Germany which is still sealed in its anti-static bag. Please see the stock photos for what the
1426164099,220218 1921,220311 0752,450.00,399.99,Aorus RTX 2060 Super 8GB,I have decided to sell some of my RTX GPU's. Please check my other ads and my feedback Pickup from West Edinburgh No offers
1426163930,220218 1921,220223 0023,450.00,450.00,MSI RTX 2060 Super 8GB,I have decided to sell some of my RTX GPU's. Please check my other ads and my feedback Pickup from West Edinburgh No offers
1426365552,220220 1932,220316 0719,320.00,320.00,Nvidia Zotac RTX 2060 6Gb graphics card,"Nvidia RTX 2060 Zotac 6gb was brand new in june last year, only selling as i’ve upgraded to a 3060ti was running dying light 2 to a perfect quality and looked amazing and high FPS uses a single 6 pin power connector"
1426364809,220220 1932,220220 2147,330.00,330.00,RTX 2060 OC GIGABYTE WINDFORCE 6GB Graphics Card,"RTX 2060 OC GIGABYTE WINDFORCE 6GB Graphics Card Worth £470 new, just want it gone as I’ve upgraded. Bought a couple of months ago, runs all high end games perfectly with crisp 1440p gameplay. Open to offers, Selling due to upgrade, please mes"
1426383853,220221 0835,220316 0719,380.00,320.00,ASUS Nvidia GeForce RTX 2060 Super 8GB GDDR6,OEM RTX 2060 Super 8GB GDDR6 Graphics Card. Excellent condition - From my pre-build Asus Rog Strix PC (Jan 2021) Selling due to GPU upgrades.
1426405784,220221 1338,220221 2012,400.00,360.00,RTX 2060,Egva rtx 2060 ko. Fully working order. Comes with original box. Can be seen working before buying. Collection only.
1426515084,220222 2130,220303 0233,350.00,350.00,RTX 2060 Super,"GeForce® RTX 2060 Super 8GB GDDR6 256-bit Boxed and in excellent condition. Used very briefly. Specs: 8gig GDDR6 ram 1665 Mhz Never overclocked, collection only."
1426455766,220222 0818,220323 1044,350.00,350.00,ASUS PHOENIX RTX 2060 6GB GDDR6,"Barely used at all, looks brand new. RTX 2060 small form factor chassis which is manufacturer boosted to perform better than referance 2060s. Could fit in most cases with its compact 2 slot design and packs the same power as a larger 2060. Large"
1426539085,220223 1110,220226 2355,349.00,349.00,MSI RTX 2060 SUPER 8GB GPU,"MSI 2060 SUPER 8GB GPU... Superb condition, excellent for BTC mining and gaming. Accepting cash / crypto / bank transfer."
1426656796,220224 2246,220316 0719,400.00,400.00,Rtx 2060,Fully working Rtx 2060 8gb graphics card. Selling as I've updated to new graphics card.
1426584062,220224 1144,220316 0719,520.00,520.00,"Gigabyte GeForce RTX 2060 Super, O/C.","Bought roughly 12 months ago, then bought a PS5 and haven’t used the PC for gaming since, hence sale of graphics card. This has rarely been used, so it is like brand new. Offers around £520. Cash on collection only. I will not “post it” to scamme"
1426774422,220226 1559,220315 0653,270.00,240.00,2060 in good condition,2060 for sale used for mining for a short time works perfectly
1426724535,220225 2355,220311 0752,350.00,350.00,2060 Super RTX 8 gig,"GeForce® RTX 2060 Super 8GB GDDR6 256-bit Boxed and in excellent condition. Used very briefly. Specs: 8gig GDDR6 ram 1665 Mhz Never overclocked, collection only."
1426699983,220225 2355,220323 1044,300.00,250.00,RTX 2060,RTX 2060 fully tested and working Selling due to upgrade Pickup only Any questions call 07376068692
1426872310,220228 0446,220228 0446,220.00,220.00,RTX 2060 6GB Edition,Been used to play Fortnite for like 2 months and that's pretty much the extent of it. Collection or postage Postage = £10 extra
1426868777,220227 2246,220302 0039,300.00,250.00,Rtx 2060 6gb,Used Rtx 2060 oc edition used like new only a bit of dust Works perfectly Comes with box! Selling due to upgrade Open to offers (no Stupid offers please) Collection only Any questions Just DM me!
1426859007,220227 1953,220302 0039,240.00,240.00,Gigabyte GeForce RTX 2060 6GB Graphics Card,"Gigabyte GeForce RTX 2060 6GB Graphics Card, condition: used 1 year old."
1426846564,220227 1646,220227 1646,275.00,275.00,RTX 2060 Founders Edition,Like new with original box Has only ever been used for occasional gaming
1426984338,220301 1741,220328 1107,400.00,400.00,Palit NVIDIA GeForce RTX 2060 SUPER DUAL 8GB Turing Graphics Card,"I have for sale 3 x Palit GeForce RTX 2060 SUPER DUAL 8GB GDDR6 Ray-Tracing Graphics Card, 2176 Cores, 1470MHz GPU, 1650MHz Boost Can be sold individually or as a set. Any questions please do not hesitate to ask. Used but in perfect working order"
1426984090,220301 1741,220328 1107,350.00,350.00,Zotac NVIDIA GeForce RTX 2060 6GB Twin Fan Turing Graphics Card,"I have for sale 2x Zotac GeForce RTX 2060 Twin Fan 6GB GDDR6 Ray-Tracing Graphics Card, 1920 Core, 1365MHz GPU, 1680MHz Boost. Happy to sell as individuals or as a set. Any questions please do not hesitate to ask. Postage available at buyers expen"
1426983908,220301 1741,220328 1107,300.00,300.00,Palit NVIDIA GeForce RTX 2060 6GB StormX Turing Graphics Card,"I have for sale 4 x Palit GeForce RTX 2060 StormX 6GB GDDR6 Ray-Tracing Graphics Card, 1920 Core, 1365MHz GPU, 1680MHz Boost Happy to sell as individuals or as a complete pack Any questions please do not hesitate to ask Used but in perfect wo"
1406746686,220301 1336,220328 1107,349.00,349.00,ASUS Dual OC RTX 2060 6GB Graphics card,Brand new sealed condition. ASUS Dual OC RTX 2060 6GB Graphics card.
1426956214,220301 1141,220328 1107,350.00,310.00,*RTX 2060 6GB* (used for about 2 hours),STORM X RTX 2060 6GB Bought less than 8 months ago ..used for around 2 hours total then gaming pc never used after that. Overkill for what I use. Excellent condition (pretty much like new) Also have a few other parts for sale if anyone is after a
1426937141,220301 0039,220707 1518,420.00,325.00,GIGABYTE GeForce RTX 2060 Super 8GB White,Fully working GPU GeForce RTX 2060Super 8GB White. no box. collection or post
1426936312,220301 0039,220311 0752,300.00,300.00,EVGA GeForce RTX 2060 SC GAMING (NO OFFERS),"Selling a EVGA GeForce RTX 2060 SC GAMING 6GB GDDR6 Graphics Card (06G-P4-2062-KR). This is a warranty replacement item from EVGA so the item is either a new product or refurbished. CASH or Bank transfer ONLY Collection ONLY , NO POSTAGE"
1426915465,220301 0039,220328 1107,300.00,300.00,EVGA RTX 2060,"Hi, I’m selling an RTX 2060 from EVGA. Will include box. In excellent condition. £300 cash or bank transfer. Collection from ST6 6LF"
1427059734,220302 1935,220316 0719,250.00,250.00,Gigabyte GeForce RTX 2060 OC 6GB Rev 2.0 graphics card. 9 months old. VGC,"Gigabyte GeForce RTX 2060 OC 6GB Rev 2.0 graphics card, under one year old. Can be shown working, currently installed with 4th gen i3, running Linux and Epic game store only. Cash on collection. Only."
1427028436,220302 1140,220302 1140,300.00,300.00,Gigabyte RTX 2060 6GB,"Like new Gigabyte Rtx 2060 for sale, used for about a year in my personal pc with no issues what so ever, changed the thermal paste not too long ago for best temperature results in games. This card is amazing still and can run any game at high sett"
1427016471,220302 0930,220613 0648,4000.00,4000.00,"MINING RIG - nVidia - 3x 3060 Ti LHR, 3x 2060 Super, 2x 1660 Super - 320 MH/s ETH",Rig consists of 7 nVidia cards total: 3x 3060 Ti LHR 3x 2060 Super (one had been added since picture was taken) 2x 1660 Super Gives a total of around 320 MH/s using HiveOS (you may be able to get more). Can also sell individual components
1427139147,220303 2247,220304 1821,300.00,300.00,RTX 2060 6Gb,"No need since I upgraded Send payment through PayPal RTX 2060 6Gb. Posted by STEFFAN in Computers, Laptops & Netbooks, Video Cards & Sound Cards in Spennymoor. 3 March 2022"
